Index,id,original_title,popularity,budget,revenue,release_date,popularity,vote_average,runtime,top_casts_popularity_avg,casts_popularity_sum,top_cast_popularity,top_crews_popularity_avg,crews_popularity_sum,top_crew_popularity
10875,252511,夢と狂気の王国,9.446,,,2013,7.49,7.487,118,6.449714286,45.148,15.604,1.206285714,9.644,1.553
10876,252512,While We're Young,9.449,10000000,17287309,2015,8.764,5.969,97,17.65614286,169.416,56.707,3.017428571,70.538,5.022
10877,252529,Another Me,8.406,,489884,2013,10.181,5.351,86,20.74,173.166,38.394,1.497285714,19.481,2.759
10878,252680,Moms' Night Out,13.517,5000000,10429707,2014,16.756,5.6,98,10.836,115.207,15.696,4.040428571,42.563,12.471
10879,252822,Kraftidioten,9.254,4161012,,2014,11.054,6.854,115,15.45085714,170.922,23.96,6.210428571,83.825,23.96
10880,252838,The Wedding Ringer,27.714,23000000,79799880,2015,25.6,6.471,101,24.79128571,303.284,51.358,1.804285714,69.871,3.68
10881,253065,수상한 그녀,9.202,,,2014,7.919,7.293,124,8.427285714,87.02,11.752,2.212142857,30.197,3.071
10882,253235,And So It Goes,10.818,18000000,25312387,2014,10.576,6.095,94,12.28642857,143.779,17.054,6.371714286,129.99,13.717
10883,253279,The Trials of Cate McCall,11.979,7000000,249601,2013,11.307,6.369,89,18.59828571,247.642,35.72,2.169142857,27.949,2.844
10884,253295,Manny,10.361,,,2014,11.103,6.4,106,18.55657143,129.896,77.831,1.13025,4.521,1.96
10885,253306,Housebound,9.718,,,2014,9.153,6.6,109,1.874714286,19.277,3.963,1.970857143,88.796,3.58
10886,253310,Premature,12.725,,,2014,11.67,5.479,93,6.952,61.229,14.899,1.286714286,13.532,2.276
10887,253312,Space Station 76,8.775,,,2014,6.824,4.926,94,16.39814286,129.749,37.245,4.070428571,29.093,8.213
10888,253331,Black or White,8.504,9000000,21571189,2014,9.411,6.8,121,26.25685714,223.526,67.824,12.675,91.725,67.824
10889,253344,Some Kind of Beautiful,12.328,,,2015,10.399,5.6,99,24.64128571,253.556,52.4,10.10385714,91.86,52.4
10890,253376,La cueva,9.401,,,2014,9.426,5.7,76,0.8904,4.452,1.444,0.832,8.824,1.424
10891,253412,Everest,30.936,55000000,203427584,2015,33.522,6.808,121,42.86971429,446.184,92.303,3.461,108.608,4.646
10892,253414,Rock the Kasbah,8.958,15000000,3020664,2015,9.606,5.421,100,21.268,222.243,33.804,2.465,43.998,5.7
10893,253450,刺客聶隱娘,11.707,15000000,632542,2015,12.148,6.48,105,8.347142857,71.457,21.922,2.650428571,30.208,4.249
10894,253626,Good Kill,11.366,,316472,2015,12.713,5.986,104,14.09271429,116.053,35.422,3.392857143,72.56,3.873
10895,253935,Emmanuelle au 7ème ciel,16.076,,,1993,16.734,4.5,90,3.385,13.54,8.548,2.157285714,20.011,2.747
10896,253980,Marvel One-Shot: All Hail the King,11.606,,,2014,11.878,6.806,14,10.10271429,76.252,21.477,5.521571429,42.051,10.096
10897,254128,San Andreas,91.639,110000000,473990832,2015,87.274,6.2,114,25.46657143,305.423,68.313,4.201,213.901,5.116
10898,254172,Fathers and Daughters,14.33,2240000,,2015,16.37,7.146,116,29.34642857,267.03,56.707,7.356428571,59.591,39.36
10899,254193,Late Phases,8.113,,,2014,6.266,6,95,7.602571429,69.893,11.71,1.062428571,14.037,2.574
10900,254201,Fasandræberne,13.477,5848257,,2014,12.135,7.053,116,9.800857143,127.743,17.152,1.648428571,27.112,2.605
10901,254263,The Swan Princess: A Royal Family Tale,13.437,30000000,,2014,8.63,6.118,79,3.894571429,34.598,11.046,3.2808,16.404,3.735
10902,254302,High-Rise,10.526,,346472,2015,11.446,5.7,119,20.84528571,276.185,32.772,2.444714286,38.759,5.293
10903,254320,The Lobster,22.372,4000000,15656193,2015,24.324,7.027,118,24.61885714,232.965,43.043,4.356428571,68.948,9.289
10904,254375,Hector and the Search for Happiness,10.149,,1124445,2014,9.757,6.741,114,24.19571429,232.954,39.689,2.489142857,77.737,3.933
10905,254470,Pitch Perfect 2,31.178,29000000,287506194,2015,33.841,6.878,115,25.64185714,450.702,38.348,13.804,123.149,38.348
10906,254473,Brick Mansions,21.457,28000000,68896829,2014,25.209,5.9,90,10.58042857,114.064,31.77,9.244285714,141.931,31.77
10907,254474,Zombeavers,17.055,,14947,2014,20.236,4.92,85,9.737571429,88.783,19.8,3.001857143,65.698,6.571
10908,254712,D@bbe 4: Cin Çarpması,8.552,,,2013,7.281,5.824,134,1.941,11.646,3.529,2.458,4.916,2.458
10909,254904,The November Man,26.662,15000000,32556119,2014,19.934,6.094,108,21.91142857,202.452,52.4,11.13671429,117.211,52.4
10910,255157,The Forger,13.214,15000000,,2014,9.071,5.802,95,19.51885714,163.661,49.932,2.426285714,42.644,5.283
10911,255268,Bad Ass 2: Bad Asses,13.053,5500000,,2014,10.52,6.097,91,14.29428571,174.408,24.203,2.029142857,67.967,3.851
10912,255295,Speak No Evil,10.612,150000,,2013,7.644,3.8,74,1.050714286,19.355,2.232,0.6,3,0.6
10913,255343,Escobar: Paradise Lost,18.934,17000000,3758328,2014,17.459,6.266,120,15.112,108.81,36.241,1.478714286,28.829,1.87
10914,255413,劇場版 あの日見た花の名前を僕達はまだ知らない。,12.25,,,2013,13.29,7.482,99,10.01742857,92.257,16.858,3.248571429,68.391,4.439
10915,255692,Ice Soldiers,9.312,,,2013,10.241,5.4,95,9.7782,48.891,18.449,0.9145,1.829,1.229
10916,255709,소원,20.405,,,2013,25.206,8.352,122,7.791714286,82.409,9.919,1.654571429,21.732,2.086
10917,255718,Barbie: The Pearl Princess,28.364,,,2014,22.767,6.94,73,4.410428571,44.707,6.694,1.588714286,14.751,2.411
10918,255798,Burying the Ex,12.648,,,2014,12.635,5.504,89,16.02814286,125.805,67.294,2.762571429,34.493,6.629
10919,256040,బాహుబలి:ద బిగినింగ్,31.251,25130430,90747520,2015,38.321,7.568,158,12.028,130.735,34.686,3.866285714,47.115,8.638
10920,256274,"As Above, So Below",41.719,5000000,41900000,2014,34.617,6.648,93,7.286142857,61.582,14.828,2.691857143,77.821,6.906
10921,256474,In the Blood,16.018,10000000,,2014,11.128,5.874,108,24.16885714,204.529,39.867,2.461142857,22.028,10.472
10922,256522,レイプゾンビ2 LUST OF THE DEAD アキバ帝国の逆襲,21.117,,,2013,19.917,4.5,67,5.665571429,73.157,10.376,1.375,13.225,2.585
10923,256591,Focus,30.85,50100000,153962963,2015,27.46,6.884,105,20.276,249.254,56.245,3.399142857,132.403,4.386
10924,256633,看護女子寮　いじわるな指,16.068,,,1985,9.832,3,62,1.651714286,11.562,5.804,0.911714286,6.982,1.543
10925,256687,Swelter,8.008,8000000,,2014,7.555,5.045,96,13.261,114.56,30.87,1.064,6.384,3.384
10926,256731,Bad Country,12.934,,,2014,13.039,5.619,95,24.05514286,199.339,39.175,11.55657143,174.155,46.515
10927,256765,アルモニ,12.655,,,2014,9.746,7.4,26,6.528166667,39.169,13.431,2.303,30.171,2.886
10928,256835,Toy Story That Time Forgot,27.749,,,2014,23.835,7.018,22,29.24142857,223.33,100.285,2.694285714,19.46,5.193
10929,256917,The Water Diviner,12.691,22500000,15520023,2014,14.231,6.787,112,16.10214286,156.443,39.36,8.053,129.977,39.36
10930,256924,Danny Collins,9.88,10000000,10835752,2015,11.143,6.773,107,20.88371429,244.205,34.169,2.859142857,30.171,5.112
10931,256961,Paul Blart: Mall Cop 2,28.528,38000000,107597242,2015,35.485,5.155,94,61.86928571,547.035,184.255,16.86514286,141.147,40.282
10932,256962,Little Boy,8.826,20000000,6485961,2015,9.526,7.193,106,23.12157143,283.368,67.874,3.441571429,46.807,6.25
10933,257087,The Veil,8.191,4000000,,2016,7.624,4.85,93,13.90557143,138.077,32.728,1.500142857,52.312,1.856
10934,257088,Point Break,30.208,105000000,133718711,2015,31.739,5.904,113,15.55042857,152.063,23.896,4.712714286,157.055,6.048
10935,257091,Get Hard,18.556,40000000,111811453,2015,15.096,6,100,18.00242857,195.878,45.877,5.847142857,139.102,7.304
10936,257211,The Intern,24.287,35000000,194564672,2015,33.749,7.196,121,22.16085714,283.958,59.348,3.851571429,64.331,4.349
10937,257344,Pixels,55.553,88000000,244874809,2015,62.623,5.705,105,63.37342857,799.108,142.715,11.83028571,194.731,40.282
10938,257345,The Darkness,10.945,4000000,10898293,2016,10.795,4.757,92,23.13014286,186.362,65.381,3.903571429,118.654,9.085
10939,257346,アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー,32.115,,,2014,33.969,6.303,83,8.912,109.694,11.646,5.289714286,58.891,13.336
10940,257354,Busty Cops: Protect and Serve!,18.563,,,2009,12.543,4.8,73,22.17814286,175.86,67.764,5.520857143,43.446,25.256
10941,257368,Battlestar Galactica: Blood & Chrome,8.138,,,2012,8.265,6.7,91,8.484,71.502,12.838,2.17425,8.697,4.331
10942,257440,Term Life,10.186,16500000,21256,2016,13.13,6.01,93,28.23914286,373.141,34.126,9.098142857,91.5,31.496
10943,257445,Goosebumps,31.914,58000000,158162788,2015,29.819,6.315,103,20.35528571,213.455,47.853,3.498857143,113.025,5.308
10944,257447,Tapped Out,12.161,,,2014,10.526,5.7,105,5.783571429,55.071,17.7,1.1565,4.626,1.4
10945,257475,たまこラブストーリー,20.356,,,2014,21.624,7.1,83,6.586142857,85.902,9.473,5.512142857,143.392,7.914
10946,257512,名探偵コナン 異次元の狙撃手,20.054,,,2014,16.944,6.9,110,8.287142857,125.496,12.948,4.126,91.584,9.804
10947,257609,ブルーレイン大阪,10.554,,,1983,15.068,4.333,79,4.333285714,38.279,6.149,1.029,8.403,2.612
10948,257648,白发魔女传之明月天国,14.527,,,2014,13.409,6.1,104,8.767285714,74.7,15.179,0.8255,4.953,1.29
10949,257657,Giulia,8.613,,,1999,9.392,3.6,85,2.6542,13.271,7.758,129.21,387.63,192.859
10950,257785,Tulip Fever,12.714,25000000,9204549,2017,15.213,6.555,107,21.56257143,253.66,28.478,2.814857143,97.664,4.582
10951,257874,Beneath,11.25,89,,2013,11.442,5.393,89,7.099714286,55.559,16.651,2.171857143,51.325,5.817
10952,257932,龙之谷：破晓奇兵,12.671,40000000,,2014,15.795,7.683,88,7.854571429,58.526,27.012,1,2,1.4
10953,258099,Just Before I Go,13.819,,,2015,10.035,6.52,95,21.21842857,264.613,35.72,11.17314286,86.006,26.088
10954,258152,Party Central,11.66,,,2014,9.862,6.778,6,14.00042857,113.665,25.99,4.264666667,25.588,9.699
10955,258193,Alien Abduction,20.717,,,2014,21.055,5.761,85,2.518857143,21.108,5.02,1.576428571,22.903,3.005
10956,258216,Nymphomaniac: Vol. I,8.856,,13545832,2013,8.545,6.897,118,26.43685714,272.224,37.019,4.172428571,51.812,8.677
10957,258230,A Monster Calls,77.396,43000000,47309313,2016,55.065,7.264,108,29.72171429,220.472,77.831,15.68671429,190.429,94.796
10958,258284,Every Secret Thing,18.372,,103536,2014,15.233,6.1,93,19.36542857,164.309,38.348,6.995142857,58.482,31.71
10959,258363,Desierto,12.027,,4924990,2015,13.837,6.101,88,9.467857143,68.675,38.398,2.384142857,21.257,7.236
10960,258456,Köksüz,8.846,,,2013,12.409,6.4,81,2.468,19.676,7.723,0.6,0.6,0.6
10961,258480,Carol,18.797,11800000,40272135,2015,18.566,7.485,118,13.15614286,122.082,24.112,6.262142857,107.828,24.112
10962,258489,The Legend of Tarzan,33.516,180000000,356743061,2016,37.475,5.882,109,29.91542857,295.054,56.245,4.509571429,125.833,6.452
10963,258509,Alvin and the Chipmunks: The Road Chip,30.479,90000000,233755553,2015,25.306,6.013,92,20.04742857,327.587,29.786,6.697571429,104.301,10.765
10964,258893,Scooby-Doo! WrestleMania Mystery,21.118,,,2014,18.773,7.358,84,17.908,172.261,37.034,1.0844,5.422,1.585
10965,258919,性戯の達人　女体壺さぐり,9.457,,,2000,5.946,4,60,1.442,11.294,4.59,4.59,9.18,4.59
10966,259018,Behaving Badly,13.591,,422697,2014,14.94,5.3,92,25.50742857,322.419,37.627,1.956857143,26.972,2.776
10967,259072,Wrong Turn 6: Last Resort,31.593,1200000,,2014,31.122,5.366,91,5.248857143,49.075,15.532,1.653142857,32.784,2.323
10968,259074,Joy Ride 3,14.873,,,2014,11.62,5.5,96,6.925571429,66.335,8.637,1.971,14.397,5.531
10969,259316,Fantastic Beasts and Where to Find Them,64.16,180000000,809342332,2016,65.25,7.34,132,25.816,425.111,40.115,7.068714286,142.748,9.73
10970,259611,Frontera,12.636,,,2014,11.764,6.566,103,15.84414286,133.82,34.983,0.771571429,8.401,1.38
10971,259693,The Conjuring 2,83.647,40000000,321834351,2016,93.118,7.3,134,16.57614286,196.545,31.304,14.43514286,293.768,17.446
10972,259694,How to Be Single,26.154,38000000,112343513,2016,23.475,6.225,110,26.20814286,247.419,58.892,6.785571429,67.288,31.623
10973,259695,Live by Night,13.721,108000000,22678555,2016,17.031,6.249,129,36.26557143,388.126,101.525,26.98285714,213.846,66.781
10974,259910,Marvel Studios: Assembling a Universe,14.124,,,2014,13.698,7,43,50.92257143,870.135,63.963,4.5116,22.558,13.336
10975,260001,Life Partners,8.082,,8265,2014,9.098,5.8,95,13.93714286,135.713,28.418,1.115428571,17.408,2.076
10976,260015,寄性獣医・鈴音 GENESIS,8.028,,,2011,9.196,4,72,5.219571429,40.525,10.394,0.695,2.78,0.98
10977,260063,Seal Team Eight: Behind Enemy Lines,11.043,,,2014,10.451,6,98,7.23,58.312,16.412,1.485714286,37.026,1.647
10978,260098,전망 좋은 하우스 - 관음적 욕망,9.309,,,2013,9.85,,69,1.0225,4.09,1.4,0.98,0.98,0.98
10979,260202,Turks & Caicos,9.044,,,2014,8.718,6.241,95,26.71185714,220.969,39.677,2.493571429,25.327,3.634
10980,260234,"Monster High: Frights, Camera, Action!",15.794,,,2014,13.538,7.3,72,5.939,58.443,11.046,1.54,31.315,2.849
10981,260346,Taken 3,77.822,48000000,325771424,2014,75.133,6.23,109,26.28471429,314.397,77.831,6.847714286,145.926,10.374
10982,260358,檻の中の欲しがる女たち,9.288,,,1987,7.785,3.333,70,2.912142857,22.785,8.886,1.608666667,9.652,3.871
10983,260372,Bermuda Tentacles,19.515,,,2014,22.646,4.1,126,8.335714286,68.569,16.604,2.389,21.516,3.255
10984,260513,Incredibles 2,68.706,200000000,1242805359,2018,61.404,7.49,118,26.23342857,288.406,45.38,8.241571429,247.957,11.392
10985,260514,Cars 3,100.856,175000000,383925276,2017,109.272,6.847,102,28.49228571,356.711,54.128,6.006428571,205.518,14.186
10986,260516,LUPIN THE IIIRD  次元大介の墓標,12.558,,,2014,12.808,7.5,51,4.303571429,36.639,7.372,4.057,47.071,5.947
10987,260535,The Little Rascals Save the Day,32.301,8000000,,2014,12.211,6.1,93,26.28228571,227.721,130.942,2.073428571,16.334,7.659
10988,260934,Canon (Fidelidad al límite),8.546,,,2014,8.133,4.3,108,2.198,15.386,5.404,0.6,2.4,0.6
10989,261023,Black Mass,17.861,53000000,98837872,2015,25.158,6.458,123,39.112,473.678,65.381,4.775857143,158.942,7.39
10990,261037,Miss Meadows,12.312,2000000,,2014,11.37,5.723,88,12.54785714,118,24.483,9.092714286,88.888,24.483
10991,261101,Cantinflas,14.843,,,2014,14.976,6.567,106,7.911142857,55.378,15.651,0.763333333,4.58,1.4
10992,261103,Maya the Bee Movie,14.179,,,2014,13.079,6.2,79,9.752333333,58.514,19.714,1.477714286,34.392,3.853
10993,261111,Perfumed Garden,10.554,,,2000,12.726,5.3,95,3.889714286,29.172,10.242,0.8446,4.223,1.823
10994,261392,American Ultra,12.205,28000000,27139524,2015,16.446,6.075,96,27.336,313.066,57.499,2.947,132.273,4.077
10995,261470,Perdona si te llamo amor,27.423,,,2014,18.703,7.427,105,5.788571429,64.722,9.193,1.228571429,10.4,2.305
10996,261478,香港奇案之五《姦魔》,11.802,,,1977,19.521,6,99,3.872714286,36.629,5.419,1.037714286,7.264,2.136
10997,261985,Cenerentola,15.921,,,2011,16.026,6.7,180,4.990142857,46.034,12.342,1.463571429,12.791,2.423
10998,262338,Good People,13.678,,1857574,2014,14.937,5.5,90,15.56442857,141.337,29.489,6.118571429,85.894,32.956
10999,262391,Qu'est-ce qu'on a fait au Bon Dieu ?,15.257,13000000,176404493,2014,11.936,6.681,94,6.518,92.735,10.812,1.422,22.006,2.179
11000,262500,Insurgent,50.957,110000000,295238201,2015,56.831,6.4,119,31.21714286,490.892,58.378,4.822,286.013,6.728
11001,262504,Allegiant,28.585,110000000,179246868,2016,35.041,6.1,120,35.75428571,422.413,103.03,6.006428571,312.384,13.909
11002,262543,Autómata,20.881,7000000,,2014,17.012,5.821,110,18.52585714,163.381,38.654,9.460142857,142.639,38.654
11003,262551,Babysitting,10.375,3400000,20258904,2014,8.765,6.812,85,5.553,60.303,7.576,3.743285714,31.063,6.899
11004,262649,청춘학당: 풍기문란 보쌈 야사,19.075,,,2014,9.162,4.5,90,6.425142857,45.576,30.193,0.784857143,6.094,1.4
11005,262743,オフィスラブ　真昼の禁猟区,155.549,,,1985,172.398,4.429,71,5.725857143,41.281,30.675,5.113714286,37.596,26.678
11006,262835,Improper Conduct,18.424,,,1994,29.681,3,93,8.016428571,62.41,17.569,1.498428571,18.889,1.856
11007,262841,Monster Trucks,17.452,125000000,64493915,2016,18.369,6.095,104,26.317,321.943,45.167,3.792857143,43.373,5.305
11008,262848,Phantasm: Ravager,8.137,,,2016,7.419,4.9,87,3.612285714,29.234,7.624,1.807857143,16.255,3.402
11009,262958,Jimmy's Hall,9.588,,4825184,2014,10.037,6.72,106,9.269,88.831,18.964,2.640857143,40.849,5.087
11010,263109,Shaun the Sheep Movie,19.766,25000000,106209378,2015,16.83,6.997,85,3.439142857,32.703,7.163,4.266714286,137.569,14.838
11011,263115,Logan,109.332,97000000,619021436,2017,80.32,7.816,137,21.13371429,384.153,36.237,13.366,359.453,13.788
11012,263132,3D 豪情,20.866,,,2014,17.175,5.2,107,36.468,294.004,161.209,4.444714286,31.113,19.335
11013,263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",18.765,20000000,,2016,17.173,6.118,103,29.29328571,233.58,69.017,5.078857143,66.308,8.963
11014,263472,Knock Knock,40.116,2500000,6341684,2015,41.115,5.316,99,41.06585714,289.237,133.558,28.621,225.704,133.558
11015,263855,Fort Bliss,9.009,,,2014,6.567,6.5,116,18.187,158.727,29.499,0.891333333,2.674,0.994
11016,264397,El Incidente,9.045,,,2014,8.073,6.878,102,2.656571429,24.596,4.527,0.949428571,15.646,1.706
11017,264401,Gloria,8.366,,,2014,10.736,7.4,120,2.955428571,24.305,7.571,0.946714286,11.427,1.4
11018,264418,"Me estás matando, Susana",9.934,,,2016,8.153,6.6,100,6.240285714,51.399,16.049,1.160666667,6.964,3.11
11019,264419,Un gallo con muchos huevos,24.212,5300000,26072723,2015,20.356,7,99,7.572428571,54.912,25.975,1.608,26.008,2.505
11020,264525,La dictadura perfecta,13.548,,,2014,16.922,7.3,143,8.062857143,102.819,20.623,1.547142857,41.448,2.137
11021,264644,Room,17.797,13000000,35401758,2015,17.828,8.039,118,15.53528571,168.078,25.364,5.366,76.982,25.364
11022,264656,The Homesman,12.3,16000000,3442853,2014,9.41,6.581,122,28.603,314.37,34.254,14.98714286,146.488,29.385
11023,264660,Ex Machina,28.803,15000000,36869414,2015,27.832,7.57,108,15.49971429,114.836,30.143,3.248142857,171.397,5.743
11024,264729,Perdiendo el norte,9.952,,,2015,9.784,6.304,104,9.789142857,88.131,26.007,1.560428571,16.555,3.038
11025,264859,Sechs Schwedinnen auf der Alm,107.771,,,1983,177.434,5.3,90,41.15742857,289.127,266.357,1.756,15.892,3.055
11026,264999,Magic Mike XXL,33.341,14800000,117813057,2015,34.854,6.172,115,26.244,301.089,45.572,12.79857143,126.34,45.572
11027,265016,Extraterrestrial,12.404,,,2014,8.368,5.485,101,12.971,118.2,18.537,1.72,23.627,2.036
11028,265018,Indigenous,9.458,,,2014,9.5,5.83,86,2.765,19.955,6.091,0.888857143,21.222,1.4
11029,265169,Kış Uykusu,8.178,,,2014,9.365,7.7,196,6.886857143,50.044,18.268,2.276142857,23.399,3.185
11030,265177,Mommy,13.391,4900000,3494070,2014,14.231,8.3,138,3.182,48.968,5.237,5.282857143,48.717,6.76
11031,265179,Pornografie in Dänemark,8.948,,,1970,12.279,4.8,,0.933833333,5.603,2.391,0.6,1.2,0.6
11032,265180,Левиафан,9.965,4000000,4396821,2014,10.883,7.429,141,3.943,59.822,5.525,1.059714286,21.218,1.712
11033,265189,Turist,12.776,,4094339,2014,10.778,6.865,120,5.799571429,52.454,19.303,4.565571429,54.451,15.571
11034,265195,Relatos salvajes,18.799,4000000,27007072,2014,22.352,7.857,122,4.661571429,67.537,11.415,2.575714286,34.566,3.069
11035,265208,Wild Card,56.168,30000000,,2015,43.333,5.63,92,36.475,332.922,126.384,4.411,94.168,6.093
11036,265271,Die neuen Abenteuer des Sanitätsgefreiten Neumann,12.29,,,1978,13.142,7.5,67,2.302285714,21.524,6.471,0.714285714,5.6,1.4
11037,265297,Le sel de la terre,9.035,,1059804,2014,9.344,8.103,109,1.858285714,15.408,6.518,3.395714286,37.35,6.518
11038,265329,Lu-To,8.447,,,2013,8.966,5.3,62,0.9144,4.572,2.172,1.151285714,12.957,2.17
11039,265339,Ana y Bruno,8.111,,,2017,17.381,7.7,96,2.178857143,27.896,3.054,0.676,2.028,0.828
11040,265712,STAND BY ME ドラえもん,31.42,35000000,83061158,2014,30.177,7.338,90,6.373285714,64.266,9.482,2.623571429,18.965,6.148
11041,265851,우는 남자,20.482,,4500000,2014,25.755,7,117,11.712,159.166,23.522,1.703714286,20.673,2.588
11042,266285,The Salvation,19.107,10500000,1363964,2014,20.462,6.4,92,23.94328571,221.566,44.585,1.331571429,17.437,3.224
11043,266294,Sisters,10.006,30000000,105011053,2015,13.194,5.952,118,24.17585714,319.6,57.499,5.009571429,67.76,9.559
11044,266353,In My Dreams,8.877,,,2015,7.151,6.536,94,11.97671429,152.607,20.131,2.460142857,41.819,4.712
11045,266396,The Gunman,12.562,40000000,13644292,2015,15.119,5.737,115,20.484,172.749,31.984,11.46828571,149.039,31.984
